P1;2.2136497313716625;0.2597477253954509
Q1;-0.24570140486288736;0.04193737849078471
V1;1.0599999999985683;1.4317436125566019e-12
Teta1;0.0;0.0
I1.2;1.3881116688082218;0.1666762333522507
tetaI1.2;0.11686735675068305;0.015718556201404128
I1.3;0.7134185133800034;0.08152924906818751
tetaI1.3;0.09602945421531413;0.01253904993082324
P2;0.15590663924072232;0.017388717380151766
V2;1.0430000000014221;1.4221857147687769e-12
P5;-0.8024426725394026;0.08947700439763741
V5;1.0099999999985927;1.4066525722000733e-12
P8;-0.2555778619740508;0.02851185146228232
V8;1.0099999999985927;1.406652501256207e-12
P11;0.0;0.0
V11;1.0819999999984444;1.5549068261329122e-12
P13;0.0;0.0
V13;1.070999999999615;3.854482681030493e-13
P6;0.0;0.0
Q6;0.0;0.0
V6;1.021760342447665;0.0019295591316761435
Teta6;-0.16468575941288666;0.01975512586621322
I6.2;0.4915787402588381;0.055396047693596955
tetaI6.2;3.026683934997866;0.0019721215086553816
I6.8;0.3250209985882246;0.012260232485810128
tetaI6.8;-0.8365143625729492;0.1632194192979832
I6.4;0.6381823534824452;0.06349951271678211
tetaI6.4;2.842592209858632;0.0525641546465984
I6.7;0.3228507705974223;0.03539802151741296
tetaI6.7;-0.1936716464103815;0.01468653327392769
I6.9;0.28246674770311614;0.019838643154918886
tetaI6.9;0.35628332871455465;0.09074178994129575
I6.10;0.14482639288573923;0.011734874814966392
tetaI6.10;0.1743670721947891;0.10120878709851368
I6.28;0.17246891498214026;0.017867506138037184
tetaI6.28;-0.35762462303626186;0.0048224290050892125
P12;-0.09638008117453925;0.010688265366637128
Q12;-0.06470236254927596;0.007158200019029099
V12;1.0199745439058308;0.0033606765253541893
Teta12;-0.23156957144001597;0.027775345586363617
I12.13;0.36446754353944666;0.024004832323456623
tetaI12.13;1.3392342156971067;0.027775773733307866
I12.4;0.4198619134695219;0.033739006996321236
tetaI12.4;-2.7558600707963534;0.08514388012974008
I12.14;0.06363526112336038;0.008037883897334177
tetaI12.14;-0.47142855612301304;0.04482130504726958
I12.15;0.14165756204003407;0.018369293322951057
tetaI12.15;-0.47854088879805023;0.05940641513810311
I12.16;0.050540179481479174;0.007141439164841272
tetaI12.16;-0.4107417232880443;0.1052707806951419
P19;-0.08175325689507217;0.009068111070396795
Q19;-0.02933214840623533;0.0032454454199310643
V19;0.9998070291154948;0.007126170349976597
Teta19;-0.2585076467263176;0.030740588042903503
I19.18;0.01721121862102403;0.0022786654401182062
tetaI19.18;1.0039377719733364;2.825603375774067
I19.20;0.07250562267030243;0.007184834462382911
tetaI19.20;2.4214306471130893;0.010980904434160048
P24;-0.07486699273400896;0.008303703872159014
Q24;-0.05780090140555554;0.00639511702018021
V24;1.0031528884888599;0.007828854844531458
Teta24;-0.255078967118204;0.029976336142725823
I24.22;0.04703019201073907;0.006205032277615242
tetaI24.22;2.6252792800395035;0.07348460763567807
I24.23;0.008997777777785704;0.0014659004140893433
tetaI24.23;-2.442667551272801;0.4344692732093209
I24.25;0.026334974895582917;0.0022873047621823836
tetaI24.25;2.525385654521645;0.03470637759830545
P27;0.0;0.0
Q27;0.0;0.0
V27;1.0230771629344044;0.005817836006019725
Teta27;-0.24078467511904028;0.028587928725485167
I27.25;0.06222704446933115;0.006569581102022541
tetaI27.25;-0.744376163273491;0.03391367493590721
I27.28;0.17566580689335454;0.020104195831305294
tetaI27.28;2.567279786651803;0.03189492060030517
I27.29;0.053767210317319986;0.006421327024659901
tetaI27.29;-0.5001797418945635;0.032019456237754824
I27.30;0.061073927305549516;0.00731094004172842
tetaI27.30;-0.46660742622958445;0.03236428888433943

Teta2;-0.07805726030664945;0.009766876955463332
Teta5;-0.20672410846265146;0.025508984032802877
Teta8;-0.17254264468745775;0.021557168149925327
Teta11;-0.21532136954601522;0.02551235551416789
Teta13;-0.23156921735138566;0.027775342568211066
V3;1.0387512577504754;0.0023224099626190644
Teta3;-0.1142824805300741;0.01333738467911789
V4;1.0325502857856337;0.0025511880425437596
Teta4;-0.14018289677174867;0.01650518534613753
V7;1.0113877279621486;0.001999216590014734
Teta7;-0.19017364996232988;0.02294113486783394
V9;1.030184556748154;0.003179975029701167
Teta9;-0.21532172499719385;0.025512358159783633
V10;1.0201662978616632;0.005311988330224806
Teta10;-0.24155457384925452;0.028580278241253764
V14;1.0085659170610564;0.005023059877702052
Teta14;-0.24539023447646202;0.029399087110161842
V15;1.0064299970683928;0.005587122946855946
Teta15;-0.2470358939094766;0.02945037519954059
V16;1.0134459962677755;0.0049557996292197756
Teta16;-0.2403885854735097;0.02858722549358186
V17;1.0136174038181545;0.005722201417060045
Teta17;-0.2444782553128144;0.029004588764267262
V18;1.0005265931505105;0.006759962944031008
Teta18;-0.2561495538547465;0.03049322474816862
V20;1.0042083453076514;0.006755690156964526
Teta20;-0.25519429447395947;0.030303989599859166
V21;1.0099192226599016;0.006612896683470066
Teta21;-0.24863866466415105;0.029407203551590745
V22;1.0106058200395298;0.0065635379402629096
Teta22;-0.24845757269870883;0.029371700285632997
V23;1.001846302298818;0.006920685717581193
Teta23;-0.25285608298338175;0.02996315971632447
V25;1.0108816782427015;0.007140730047241369
Teta25;-0.24878941609280292;0.029425750438832908
V26;0.9955749419461358;0.008972599460138063
Teta26;-0.2551583700104217;0.03023079289767398
V28;1.0161917233520603;0.0021948407052763317
Teta28;-0.1739040838740683;0.02086257173143068
V29;1.0060932051437683;0.007887141387340122
Teta29;-0.25923555021757827;0.030873738638704677
V30;0.996267486603739;0.009081241221419198
Teta30;-0.2724278542167584;0.03255303758347521
